RowID,OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,CustomerType,Country,City,State,PostalCode,Region,ProductID,Category,SubCategory,ProductName,Sales,Quantity,Discount,Profit,ProductPrice,SupplierPrice,SalesID
2682,CA-2017-127026,2017-01-21,2017-01-27,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201,Central,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",8952.0,4,0.0,4207.0,2238.0,1186.0,S0000002682
2683,CA-2017-127026,2017-01-21,2017-01-27,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201,Central,TEC-MA-10002981,Technology,Machines,I.R.I.S IRISCard Anywhere 5 Card Scanner,35097.0,3,0.1,15208.0,12999.0,6629.0,S0000002683
2684,CA-2017-127026,2017-01-21,2017-01-27,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201,Central,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",16499.0,1,0.0,4949.0,16499.0,11549.0,S0000002684
2685,CA-2017-137085,2017-06-29,2017-07-06,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,31255.0,9,0.2,10157.0,4341.0,2344.0,S0000002685
2686,CA-2016-133123,2016-09-06,2016-09-11,Standard Class,KB-16315,Karl Braun,Consumer,United States,Thomasville,North Carolina,27360,South,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",9595.0,3,0.2,2998.0,3997.0,2199.0,S0000002686
2687,CA-2016-133123,2016-09-06,2016-09-11,Standard Class,KB-16315,Karl Braun,Consumer,United States,Thomasville,North Carolina,27360,South,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,320.0,2,0.7,-245.0,534.0,283.0,S0000002687
2688,US-2016-128195,2016-08-04,2016-08-05,First Class,RA-19285,Ralph Arnett,Consumer,United States,Peoria,Illinois,61604,Central,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,398.0,5,0.8,-656.0,398.0,211.0,S0000002688
2689,CA-2015-153220,2015-11-12,2015-11-14,First Class,YC-21895,Yoseph Carroll,Corporate,United States,Los Angeles,California,90032,West,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",1570.0,5,0.0,706.0,314.0,173.0,S0000002689
2690,CA-2014-123064,2014-06-30,2014-07-02,First Class,RA-19915,Russell Applegate,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,524.0,4,0.2,164.0,164.0,90.0,S0000002690
2691,CA-2017-156412,2017-12-04,2017-12-08,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,534.0,3,0.7,-445.0,594.0,327.0,S0000002691
2692,US-2016-144211,2016-08-28,2016-09-02,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Englewood,Colorado,80112,West,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",1548.0,3,0.2,561.0,645.0,329.0,S0000002692
2693,US-2016-144211,2016-08-28,2016-09-02,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Englewood,Colorado,80112,West,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,10857.0,3,0.2,814.0,4524.0,3347.0,S0000002693
2694,CA-2016-138079,2016-01-22,2016-01-28,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Seattle,Washington,98115,West,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",10990.0,5,0.0,3736.0,2198.0,1451.0,S0000002694
2695,CA-2014-143182,2014-10-15,2014-10-20,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Hialeah,Florida,33012,South,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",1538.0,1,0.2,403.0,1923.0,1135.0,S0000002695
2696,CA-2016-161662,2016-02-07,2016-02-09,First Class,BE-11410,Bobby Elias,Consumer,United States,Lancaster,Ohio,43130,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,3035.0,2,0.2,1062.0,1897.0,986.0,S0000002696
2697,CA-2014-145317,2014-03-18,2014-03-23,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,82130.0,4,0.5,-1642.0,41065.0,20943.0,S0000002697
2698,CA-2014-145317,2014-03-18,2014-03-23,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,TEC-MA-10002412,Technology,Machines,Cisco TelePresence System EX90 Videoconferencing Unit,2263848.0,6,0.5,-181107.0,754616.0,407493.0,S0000002698
2699,CA-2014-145317,2014-03-18,2014-03-23,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,2137.0,4,0.2,748.0,668.0,347.0,S0000002699
2700,CA-2014-145317,2014-03-18,2014-03-23,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,801.0,3,0.2,100.0,334.0,234.0,S0000002700
2701,CA-2014-145317,2014-03-18,2014-03-23,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",3076.0,2,0.2,807.0,1923.0,1135.0,S0000002701
2702,CA-2014-145317,2014-03-18,2014-03-23,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,OFF-FA-10003112,Office Supplies,Fasteners,Staples,1893.0,3,0.2,591.0,789.0,434.0,S0000002702
2703,CA-2014-145317,2014-03-18,2014-03-23,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,FUR-FU-10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",12235.0,3,0.2,1529.0,5098.0,3569.0,S0000002703
2704,CA-2014-143413,2014-05-24,2014-05-30,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Baltimore,Maryland,21215,East,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,11628.0,3,0.0,5697.0,3876.0,1977.0,S0000002704
2705,CA-2017-156818,2017-07-11,2017-07-13,Second Class,JD-16015,Joy Daniels,Consumer,United States,New York City,New York,10009,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,13260.0,6,0.0,1723.0,2210.0,1923.0,S0000002705
2706,CA-2017-155873,2017-06-16,2017-06-21,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,88220,West,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,1668.0,2,0.0,433.0,834.0,617.0,S0000002706
2707,CA-2017-155873,2017-06-16,2017-06-21,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,88220,West,OFF-PA-10001246,Office Supplies,Paper,Xerox 215,1944.0,3,0.0,933.0,648.0,337.0,S0000002707
2708,CA-2017-155873,2017-06-16,2017-06-21,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,88220,West,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,19216.0,4,0.0,9223.0,4804.0,2498.0,S0000002708
2709,CA-2015-121797,2015-01-30,2015-02-06,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Los Angeles,California,90049,West,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",22736.0,7,0.0,8184.0,3247.0,2079.0,S0000002709
2710,CA-2015-121797,2015-01-30,2015-02-06,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Los Angeles,California,90049,West,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,191997.0,3,0.2,21599.0,79999.0,56799.0,S0000002710
2711,US-2015-120572,2015-12-11,2015-12-15,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Jacksonville,Florida,32216,South,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,1282.0,2,0.7,-897.0,2138.0,1090.0,S0000002711
2712,CA-2017-132430,2017-10-09,2017-10-11,First Class,CP-12085,Cathy Prescott,Corporate,United States,Lakewood,Ohio,44107,East,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,4588.0,4,0.2,917.0,1434.0,918.0,S0000002712
2713,CA-2017-146031,2017-07-29,2017-08-01,Second Class,GM-14440,Gary McGarr,Consumer,United States,Troy,New York,12180,East,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,6012.0,9,0.0,2224.0,668.0,421.0,S0000002713
2714,CA-2014-110100,2014-04-25,2014-04-29,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Wilmington,North Carolina,28403,South,TEC-PH-10004531,Technology,Phones,AT&T CL2909,30237.0,3,0.2,3779.0,12599.0,8819.0,S0000002714
2715,CA-2015-103723,2015-12-01,2015-12-06,Standard Class,BT-11305,Beth Thompson,Home Office,United States,Seattle,Washington,98105,West,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,1390.0,5,0.0,556.0,278.0,167.0,S0000002715
2716,CA-2014-127187,2014-12-04,2014-12-08,Standard Class,CP-12085,Cathy Prescott,Corporate,United States,New York City,New York,10024,East,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,12997.0,2,0.0,6239.0,6498.0,3379.0,S0000002716
2717,CA-2017-128475,2017-08-26,2017-09-01,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Columbus,Georgia,31907,South,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,7198.0,2,0.0,1511.0,3599.0,2843.0,S0000002717
2718,CA-2014-100006,2014-09-07,2014-09-13,Standard Class,DK-13375,Dennis Kane,Consumer,United States,New York City,New York,10024,East,TEC-PH-10002075,Technology,Phones,AT&T EL51110 DECT,37797.0,3,0.0,10961.0,12599.0,8945.0,S0000002718
2719,CA-2017-144827,2017-12-21,2017-12-27,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Costa Mesa,California,92627,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",12436.0,2,0.0,3357.0,6218.0,4539.0,S0000002719
2720,CA-2014-110030,2014-12-06,2014-12-08,Second Class,LF-17185,Luke Foster,Consumer,United States,Houston,Texas,77095,Central,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,2397.0,3,0.6,-1438.0,1998.0,1279.0,S0000002720
2721,CA-2014-121286,2014-11-04,2014-11-08,Second Class,ON-18715,Odella Nelson,Corporate,United States,Cary,North Carolina,27511,South,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,837.0,3,0.2,272.0,349.0,188.0,S0000002721
2722,CA-2014-121286,2014-11-04,2014-11-08,Second Class,ON-18715,Odella Nelson,Corporate,United States,Cary,North Carolina,27511,South,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,5824.0,5,0.2,509.0,1456.0,1063.0,S0000002722
2723,CA-2016-164735,2016-04-14,2016-04-19,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Alexandria,Virginia,22304,South,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,8120.0,5,0.0,1218.0,1623.0,1380.0,S0000002723
2724,CA-2014-153479,2014-10-04,2014-10-08,Standard Class,DF-13135,David Flashing,Consumer,United States,Vallejo,California,94591,West,OFF-LA-10004689,Office Supplies,Labels,Avery 512,1445.0,5,0.0,679.0,289.0,153.0,S0000002724
2725,CA-2014-153479,2014-10-04,2014-10-08,Standard Class,DF-13135,David Flashing,Consumer,United States,Vallejo,California,94591,West,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,9564.0,2,0.2,3108.0,5978.0,3228.0,S0000002725
2726,CA-2017-149888,2017-11-07,2017-11-13,Standard Class,EP-13915,Emily Phan,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,35997.0,5,0.4,-7199.0,11999.0,8639.0,S0000002726
2727,CA-2017-149888,2017-11-07,2017-11-13,Standard Class,EP-13915,Emily Phan,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,35035.0,4,0.4,-14014.0,14597.0,12262.0,S0000002727
2728,CA-2017-119193,2017-12-22,2017-12-24,First Class,SK-19990,Sally Knutson,Consumer,United States,Toledo,Ohio,43615,East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,164.0,1,0.7,-131.0,547.0,295.0,S0000002728
2729,CA-2017-119193,2017-12-22,2017-12-24,First Class,SK-19990,Sally Knutson,Consumer,United States,Toledo,Ohio,43615,East,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,62995.0,7,0.4,9449.0,14999.0,7648.0,S0000002729
2730,CA-2017-104801,2017-02-13,2017-02-19,Standard Class,FH-14350,Fred Harton,Consumer,United States,Seattle,Washington,98105,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,663.0,3,0.0,179.0,221.0,161.0,S0000002730
2731,CA-2017-104801,2017-02-13,2017-02-19,Standard Class,FH-14350,Fred Harton,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,79996.0,4,0.0,34398.0,19999.0,11399.0,S0000002731
2732,CA-2017-104801,2017-02-13,2017-02-19,Standard Class,FH-14350,Fred Harton,Consumer,United States,Seattle,Washington,98105,West,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",10753.0,1,0.0,2150.0,10753.0,8602.0,S0000002732
2733,CA-2014-107594,2014-07-02,2014-07-06,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Plainfield,New Jersey,7060,East,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",7398.0,2,0.0,1997.0,3699.0,2700.0,S0000002733
2734,CA-2014-107594,2014-07-02,2014-07-06,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Plainfield,New Jersey,7060,East,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,558.0,1,0.0,217.0,558.0,340.0,S0000002734
2735,CA-2015-129770,2015-02-21,2015-02-23,Second Class,JE-15715,Joe Elijah,Consumer,United States,Las Cruces,New Mexico,88001,West,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,4912.0,4,0.0,2308.0,1228.0,651.0,S0000002735
2736,CA-2015-115798,2015-11-13,2015-11-19,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Newark,Delaware,19711,East,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,37797.0,3,0.0,9449.0,12599.0,9449.0,S0000002736
2737,CA-2015-115798,2015-11-13,2015-11-19,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Newark,Delaware,19711,East,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",4228.0,7,0.0,1987.0,604.0,320.0,S0000002737
2738,CA-2015-115798,2015-11-13,2015-11-19,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Newark,Delaware,19711,East,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,29997.0,3,0.0,5699.0,9999.0,8098.0,S0000002738
2739,CA-2015-115798,2015-11-13,2015-11-19,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Newark,Delaware,19711,East,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,8998.0,2,0.0,4319.0,4499.0,2339.0,S0000002739
2740,CA-2017-122707,2017-04-16,2017-04-18,First Class,EB-13750,Edward Becker,Corporate,United States,Hoover,Alabama,35244,South,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,47724.0,4,0.0,954.0,11931.0,11692.0,S0000002740
2741,CA-2017-122707,2017-04-16,2017-04-18,First Class,EB-13750,Edward Becker,Corporate,United States,Hoover,Alabama,35244,South,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,2598.0,2,0.0,155.0,1299.0,1221.0,S0000002741
2742,CA-2016-165015,2016-02-25,2016-02-27,Second Class,BD-11725,Bruce Degenhardt,Consumer,United States,Newark,Ohio,43055,East,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,4672.0,5,0.2,1752.0,1168.0,584.0,S0000002742
2743,CA-2014-149244,2014-11-04,2014-11-08,Standard Class,MS-17530,MaryBeth Skach,Consumer,United States,San Diego,California,92037,West,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",3534.0,2,0.0,1342.0,1767.0,1096.0,S0000002743
2744,CA-2015-140144,2015-06-20,2015-06-25,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,San Francisco,California,94122,West,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",25764.0,6,0.0,10047.0,4294.0,2619.0,S0000002744
2745,CA-2015-140144,2015-06-20,2015-06-25,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,San Francisco,California,94122,West,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,12597.0,3,0.2,4724.0,5249.0,2624.0,S0000002745
2746,CA-2017-163321,2017-08-07,2017-08-11,Second Class,FM-14380,Fred McMath,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,7999.0,1,0.2,2199.0,9999.0,5799.0,S0000002746
2747,CA-2014-155887,2014-05-12,2014-05-17,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Franklin,Massachusetts,2038,East,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",70005.0,3,0.3,-13001.0,33336.0,27669.0,S0000002747
2748,US-2015-165449,2015-11-22,2015-11-26,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Frisco,Texas,75034,Central,TEC-AC-10004127,Technology,Accessories,SanDisk Cruzer 8 GB USB Flash Drive,2716.0,4,0.2,-135.0,849.0,713.0,S0000002748
2749,CA-2015-110247,2015-12-04,2015-12-08,Standard Class,RH-19555,Ritsa Hightower,Consumer,United States,Tallahassee,Florida,32303,South,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,822.0,3,0.7,-603.0,914.0,475.0,S0000002749
2750,US-2014-141257,2014-06-08,2014-06-14,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",58555.0,3,0.2,7319.0,24398.0,17079.0,S0000002750
2751,CA-2014-154669,2014-08-08,2014-08-11,Second Class,TM-21010,Tamara Manning,Consumer,United States,Vacaville,California,95687,West,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,42328.0,11,0.0,11005.0,3847.0,2848.0,S0000002751
2752,CA-2014-158029,2014-05-26,2014-05-30,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Los Angeles,California,90008,West,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,22529.0,2,0.2,2252.0,14081.0,10138.0,S0000002752
2753,CA-2015-155306,2015-04-17,2015-04-21,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,556.0,2,0.0,222.0,278.0,167.0,S0000002753
2754,CA-2015-155306,2015-04-17,2015-04-21,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94122,West,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,32337.0,3,0.0,12934.0,10779.0,6467.0,S0000002754
2755,CA-2015-155306,2015-04-17,2015-04-21,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,78396.0,5,0.2,6859.0,19599.0,14307.0,S0000002755
2756,CA-2015-155306,2015-04-17,2015-04-21,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,144765.0,5,0.0,41981.0,28952.0,20557.0,S0000002756
2757,CA-2015-155306,2015-04-17,2015-04-21,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,1196.0,2,0.0,586.0,598.0,305.0,S0000002757
2758,CA-2016-127775,2016-06-11,2016-06-13,Second Class,ES-14020,Erica Smith,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,23997.0,3,0.0,7199.0,7998.0,5599.0,S0000002758
2759,CA-2016-146171,2016-03-11,2016-03-15,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Georgia,31907,South,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",7692.0,4,0.0,3153.0,1923.0,1135.0,S0000002759
